generic_name,cases,rating
adalimumab,psoriatic arthritis,1.0
lisinopril,high blood pressure,0.0
levonorgestrel,birth control,1.0
levonorgestrel,abnormal uterine bleeding,0.8888888888888888
cefdinir,sinusitis,0.0
adalimumab,psoriasis,0.3333333333333333
temazepam,insomnia,0.7777777777777778
ciprofloxacin,kidney infections,0.8888888888888888
armodafinil,obstructive sleep apnea/hypopnea syndrome,1.0
levonorgestrel,birth control,1.0
oxazepam,anxiety,1.0
pregabalin,generalized anxiety disorde,1.0
adapalene,acne,1.0
pregabalin,ibromyalgia,0.6666666666666666
spironolactone,heart failure,0.0
loratadine,allergic rhinitis,0.0
levonorgestrel,birth control,0.8888888888888888
levetiracetam,seizures,0.7777777777777778
levonorgestrel,abnormal uterine bleeding,0.3333333333333333
spironolactone,high blood pressure,0.4444444444444444
temazepam,insomnia,1.0
levonorgestrel,birth control,0.5555555555555556
allopurinol,gout,0.8888888888888888
clonazepam,panic disorde,1.0
levonorgestrel,birth control,0.3333333333333333
propofol,anesthesia,0.7777777777777778
clonazepam,panic disorde,0.8888888888888888
gabapentin,pain,0.0
lorazepam,status epilepticus,0.5555555555555556
tioconazole,vaginal yeast infection,1.0
tioconazole,vaginal yeast infection,0.4444444444444444
gabapentin,ibromyalgia,1.0
apremilast,psoriatic arthritis,1.0
methylprednisolone,"asthma, acute",1.0
clindamycin,bacterial infection,0.2222222222222222
ondansetron,nausea/vomiting,0.8888888888888888
lacosamide,seizures,0.8888888888888888
nitrofurantoin,bladder infection,0.0
pramipexole,restless legs syndrome,1.0
levonorgestrel,emergency contraception,0.8888888888888888
propofol,anesthesia,0.4444444444444444
bisacodyl,constipation,0.6666666666666666
levonorgestrel,birth control,0.2222222222222222
levonorgestrel,emergency contraception,0.8888888888888888
pimecrolimus,eczema,0.5555555555555556
clonazepam,hyperekplexia,0.8888888888888888
tioconazole,vaginal yeast infection,0.0
dapsone,acne,0.1111111111111111
ropinirole,restless legs syndrome,1.0
levonorgestrel,emergency contraception,0.0
secukinumab,plaque psoriasis,0.8888888888888888
clarithromycin,sinusitis,0.7777777777777778
naltrexone,opiate dependence,1.0
pregabalin,neuralgia,0.0
gabapentin,anxiety,1.0
dulaglutide,"diabetes, type 2",0.6666666666666666
levonorgestrel,emergency contraception,1.0
topiramate,migraine prevention,0.4444444444444444
clarithromycin,upper respiratory tract infection,0.4444444444444444
ramipril,high blood pressure,0.8888888888888888
levonorgestrel,birth control,0.2222222222222222
nabumetone,sciatica,0.6666666666666666
imiquimod,basal cell carcinoma,0.4444444444444444
aripiprazole,schizophrenia,0.6666666666666666
etanercept,rheumatoid arthritis,0.8888888888888888
sumatriptan,migraine,1.0
alprazolam,anxiety,0.0
lamotrigine,seizure prevention,0.8888888888888888
crotamiton,pruritus,1.0
bisacodyl,constipation,0.0
pregabalin,generalized anxiety disorde,0.8888888888888888
levonorgestrel,birth control,1.0
allopurinol,gout,0.0
tranexamic acid,menorrhagia,1.0
simvastatin,high cholesterol,0.1111111111111111
clonazepam,panic disorde,1.0
rivaroxaban,atrial fibrillation,0.8888888888888888
melatonin,insomnia,0.3333333333333333
levonorgestrel,emergency contraception,1.0
eszopiclone,insomnia,0.0
lamotrigine,bipolar disorde,1.0
mirtazapine,anxiety,0.0
oxcarbazepine,neuropathic pain,0.3333333333333333
clonazepam,insomnia,1.0
lacosamide,seizures,1.0
magnesium hydroxide,constipation,0.7777777777777778
aripiprazole,bipolar disorde,0.2222222222222222
levonorgestrel,emergency contraception,1.0
gemfibrozil,high cholesterol,0.8888888888888888
adalimumab,psoriatic arthritis,1.0
metronidazole,bacterial vaginitis,0.0
pregabalin,neuropathic pain,0.8888888888888888
brexpiprazole,depression,0.1111111111111111
metronidazole,,0.7777777777777778
apremilast,psoriatic arthritis,1.0
tioconazole,vaginal yeast infection,0.0
sulfasalazine,rheumatoid arthritis,0.5555555555555556
pregabalin,ibromyalgia,0.7777777777777778
nitrofurantoin,bladder infection,0.2222222222222222
coal tar,psoriasis,1.0
diazepam,light anesthesia,0.7777777777777778
meloxicam,ibromyalgia,1.0
levonorgestrel,emergency contraception,1.0
levonorgestrel,emergency contraception,1.0
tioconazole,vaginal yeast infection,1.0
tranexamic acid,menstrual disorders,0.8888888888888888
tadalafil,benign prostatic hyperplasia,0.8888888888888888
tioconazole,vaginal yeast infection,0.0
nortriptyline,smoking cessation,1.0
clonazepam,panic disorde,1.0
nortriptyline,pain,0.7777777777777778
melatonin,insomnia,1.0
azilsartan medoxomil,high blood pressure,0.0
dexlansoprazole,gerd,1.0
infliximab,"crohn's disease, maintenance",1.0
levonorgestrel,birth control,1.0
valacyclovir,cold sores,0.5555555555555556
ropinirole,restless legs syndrome,0.0
aripiprazole,depression,0.8888888888888888
liraglutide,weight loss,0.8888888888888888
pregabalin,neuropathic pain,1.0
mycophenolate mofetil,nephrotic syndrome,0.8888888888888888
baclofen,alcohol withdrawal,0.8888888888888888
silver sulfadiazine,"burns, external",1.0
lamotrigine,bipolar disorde,1.0
eszopiclone,insomnia,1.0
pregabalin,ibromyalgia,0.8888888888888888
oxcarbazepine,bipolar disorde,0.8888888888888888
methotrexate,rheumatoid arthritis,0.7777777777777778
gabapentin,peripheral neuropathy,0.7777777777777778
omalizumab,"asthma, maintenance",0.0
dulaglutide,"diabetes, type 2",0.2222222222222222
clonazepam,burning mouth syndrome,1.0
apixaban,prevention of thromboembolism in atrial fibrillation,0.2222222222222222
nitrofurantoin,urinary tract infection,0.3333333333333333
bisacodyl,constipation,1.0
lorazepam,panic disorde,1.0
midazolam,light anesthesia,1.0
olanzapine,bipolar disorde,0.7777777777777778
clindamycin,skin or soft tissue infection,1.0
levonorgestrel,emergency contraception,0.8888888888888888
dapsone,acne,1.0
armodafinil,obstructive sleep apnea/hypopnea syndrome,0.7777777777777778
silver sulfadiazine,not listed / othe,0.8888888888888888
clarithromycin,strep throat,0.0
pioglitazone,"diabetes, type 2",0.5555555555555556
oxcarbazepine,anxiety,0.6666666666666666
liraglutide,obesity,0.8888888888888888
ciprofloxacin,diverticulitis,0.0
nitrofurantoin,urinary tract infection,0.0
naltrexone,alcohol dependence,1.0
esomeprazole,barrett's esophagus,0.7777777777777778
gabapentin,peripheral neuropathy,0.4444444444444444
hydrochlorothiazide,high blood pressure,0.0
zolmitriptan,migraine,0.5555555555555556
diazepam,anxiety,1.0
levonorgestrel,birth control,0.0
mirtazapine,obsessive compulsive disorde,0.1111111111111111
aripiprazole,depression,1.0
anastrozole,breast cance,0.5555555555555556
diazepam,anxiety,1.0
atenolol,high blood pressure,0.0
allopurinol,urinary tract stones,0.8888888888888888
baclofen,muscle spasm,1.0
gabapentin,restless legs syndrome,0.1111111111111111
levonorgestrel,birth control,0.8888888888888888
azelaic acid,acne,1.0
levonorgestrel,birth control,0.7777777777777778
sumatriptan,cluster headaches,1.0
levonorgestrel,birth control,1.0
nortriptyline,pain,0.8888888888888888
everolimus,breast cance,0.8888888888888888
tioconazole,vaginal yeast infection,0.4444444444444444
almotriptan,migraine,1.0
topiramate,seizure prevention,0.7777777777777778
rasagiline,parkinson's disease,1.0
levonorgestrel,birth control,0.7777777777777778
lorazepam,anxiety,0.6666666666666666
diazepam,anxiety,1.0
gabapentin,hot flashes,0.7777777777777778
alprazolam,anxiety,1.0
diazepam,anxiety,0.8888888888888888
levonorgestrel,emergency contraception,1.0
pramipexole,restless legs syndrome,1.0
dulaglutide,"diabetes, type 2",0.7777777777777778
tioconazole,vaginal yeast infection,0.7777777777777778
cabergoline,hyperprolactinemia,0.8888888888888888
famciclovir,"herpes simplex, suppression",1.0
desvenlafaxine,depression,0.8888888888888888
nabumetone,osteoarthritis,0.0
celecoxib,rheumatoid arthritis,0.6666666666666666
topiramate,migraine prevention,0.8888888888888888
propofol,anesthesia,0.0
ondansetron,"nausea/vomiting, radiation induced",1.0
valacyclovir,"herpes simplex, suppression",0.8888888888888888
ondansetron,nausea/vomiting,1.0
tranexamic acid,menorrhagia,0.0
alprazolam,,1.0
golimumab,rheumatoid arthritis,0.7777777777777778
levonorgestrel,emergency contraception,0.7777777777777778
diazepam,alcohol withdrawal,1.0
nortriptyline,neuralgia,0.7777777777777778
topiramate,migraine prevention,0.8888888888888888
adalimumab,crohn's disease,0.0
lorazepam,anxiety,1.0
lorazepam,not listed / othe,1.0
acetazolamide,epilepsy,0.8888888888888888
cyanocobalamin,schilling test,1.0
methylprednisolone,"asthma, acute",1.0
gabapentin,neuropathic pain,0.1111111111111111
alprazolam,anxiety,0.8888888888888888
liraglutide,"diabetes, type 2",0.4444444444444444
levonorgestrel,birth control,0.7777777777777778
levonorgestrel,abnormal uterine bleeding,1.0
nitrofurantoin,urinary tract infection,0.0
tioconazole,vaginal yeast infection,1.0
lamotrigine,bipolar disorde,0.7777777777777778
lamotrigine,bipolar disorde,0.0
metronidazole,bacterial vaginitis,1.0
methocarbamol,muscle spasm,0.4444444444444444
metronidazole,bacterial infection,0.6666666666666666
desvenlafaxine,major depressive disorde,0.1111111111111111
ziprasidone,bipolar disorde,1.0
clonazepam,anxiety,1.0
eluxadoline,irritable bowel syndrome,1.0
pregabalin,ibromyalgia,1.0
pramipexole,restless legs syndrome,0.7777777777777778
clindamycin,bacterial infection,1.0
rifaximin,crohn's disease,1.0
nortriptyline,pain,0.7777777777777778
levonorgestrel,birth control,0.8888888888888888
topiramate,migraine prevention,0.7777777777777778
liraglutide,weight loss,0.8888888888888888
desvenlafaxine,depression,0.5555555555555556
etanercept,rheumatoid arthritis,0.1111111111111111
irbesartan,high blood pressure,0.4444444444444444
mirtazapine,anxiety,0.7777777777777778
pregabalin,neuropathic pain,0.8888888888888888
liraglutide,"diabetes, type 2",0.7777777777777778
methylprednisolone,"asthma, acute",0.2222222222222222
gabapentin,pain,0.0
levonorgestrel,birth control,1.0
ondansetron,gastroenteritis,0.5555555555555556
ciprofloxacin,urinary tract infection,1.0
lifitegrast,dry eye disease,0.1111111111111111
clonazepam,,0.8888888888888888
diazepam,not listed / othe,1.0
diazepam,muscle spasm,0.8888888888888888
levonorgestrel,birth control,1.0
lorazepam,anxiety,0.1111111111111111
imiquimod,human papilloma virus,1.0
imiquimod,human papilloma virus,0.7777777777777778
lamotrigine,bipolar disorde,0.4444444444444444
gabapentin,reflex sympathetic dystrophy syndrome,0.4444444444444444
ziprasidone,schizophrenia,0.7777777777777778
methylprednisolone,inflammatory conditions,0.8888888888888888
bisacodyl,constipation,0.0
gabapentin,diabetic peripheral neuropathy,0.8888888888888888
propofol,anesthesia,1.0
adalimumab,ulcerative colitis,1.0
mirtazapine,post traumatic stress disorde,0.7777777777777778
levonorgestrel,birth control,1.0
ciprofloxacin,urinary tract infection,0.0
pregabalin,migraine prevention,0.3333333333333333
lorazepam,anxiety,0.8888888888888888
clarithromycin,skin or soft tissue infection,0.0
aripiprazole,schizophrenia,0.5555555555555556
topiramate,bipolar disorde,1.0
tadalafil,,1.0
levonorgestrel,birth control,0.8888888888888888
topiramate,migraine prevention,0.6666666666666666
alprazolam,panic disorde,0.8888888888888888
clonazepam,restless legs syndrome,0.4444444444444444
lamotrigine,borderline personality disorde,1.0
levonorgestrel,abnormal uterine bleeding,0.1111111111111111
carvedilol,heart failure,0.8888888888888888
diazepam,anxiety,0.8888888888888888
levonorgestrel,birth control,1.0
lorazepam,anxiety,1.0
pramipexole,restless legs syndrome,0.6666666666666666
oxaprozin,rheumatoid arthritis,0.3333333333333333
adapalene,acne,1.0
tadalafil,erectile dysfunction,0.7777777777777778
brexpiprazole,depression,0.7777777777777778
pregabalin,pain,0.7777777777777778
diazepam,anxiety,1.0
rifaximin,irritable bowel syndrome,1.0
omalizumab,"asthma, maintenance",0.0
lifitegrast,dry eye disease,1.0
secukinumab,ankylosing spondylitis,0.1111111111111111
clonazepam,insomnia,1.0
meloxicam,inflammatory conditions,0.8888888888888888
levonorgestrel,birth control,0.0
meloxicam,osteoarthritis,0.0
hydrocortisone,dermatitis,1.0
metronidazole,rosacea,0.0
oseltamivir,influenza,1.0
olanzapine,schizophrenia,0.6666666666666666
brexpiprazole,schizophrenia,0.5555555555555556
apremilast,psoriatic arthritis,0.1111111111111111
alprazolam,depression,1.0
nortriptyline,migraine prevention,1.0
clonazepam,bipolar disorde,0.0
paliperidone,bipolar disorde,1.0
levonorgestrel,birth control,0.8888888888888888
adalimumab,psoriasis,1.0
pregabalin,reflex sympathetic dystrophy syndrome,0.7777777777777778
topiramate,obesity,0.6666666666666666
lorazepam,anxiety,1.0
clonazepam,panic disorde,1.0
diazepam,anxiety,0.7777777777777778
metronidazole,bacterial vaginitis,0.4444444444444444
gabapentin,anxiety,0.8888888888888888
levonorgestrel,birth control,1.0
tioconazole,vaginal yeast infection,0.6666666666666666
lamotrigine,bipolar disorde,0.8888888888888888
ciprofloxacin,diverticulitis,0.8888888888888888
silodosin,benign prostatic hyperplasia,0.7777777777777778
pancreatin,chronic pancreatitis,0.8888888888888888
liraglutide,"diabetes, type 2",1.0
glipizide,"diabetes, type 2",0.6666666666666666
cefdinir,otitis media,0.3333333333333333
pimecrolimus,eczema,0.7777777777777778
armodafinil,shift work sleep disorde,0.8888888888888888
celecoxib,osteoarthritis,1.0
mupirocin,skin and structure infection,1.0
carbamazepine,epilepsy,1.0
metronidazole,bacterial vaginitis,0.7777777777777778
levonorgestrel,emergency contraception,1.0
gabapentin,ibromyalgia,0.7777777777777778
lorazepam,anxiety,1.0
letrozole,breast cance,0.0
febuxostat,gout,0.7777777777777778
famciclovir,"herpes simplex, mucocutaneous/immunocompetent host",1.0
pregabalin,reflex sympathetic dystrophy syndrome,0.8888888888888888
mirtazapine,insomnia,0.8888888888888888
levonorgestrel,emergency contraception,1.0
fluconazole,vaginal yeast infection,1.0
diazepam,muscle spasm,0.4444444444444444
meloxicam,osteoarthritis,1.0
armodafinil,narcolepsy,0.2222222222222222
bisacodyl,constipation,0.0
acetazolamide,pseudotumor cerebri,0.0
topiramate,migraine prevention,1.0
suvorexant,insomnia,0.3333333333333333
lorazepam,anxiety,1.0
fluconazole,vaginal yeast infection,0.3333333333333333
levetiracetam,seizures,1.0
lorazepam,anxiety,0.8888888888888888
levonorgestrel,emergency contraception,1.0
pregabalin,ibromyalgia,0.7777777777777778
gabapentin,ibromyalgia,0.6666666666666666
spironolactone,high blood pressure,1.0
metronidazole,rosacea,0.6666666666666666
tadalafil,erectile dysfunction,1.0
alprazolam,anxiety,1.0
bevacizumab,ovarian cance,0.1111111111111111
bisacodyl,constipation,0.7777777777777778
topiramate,obesity,0.0
anastrozole,breast cance,0.5555555555555556
ciprofloxacin,urinary tract infection,1.0
mirtazapine,anxiety,1.0
nitrofurantoin,urinary tract infection,0.0
sumatriptan,migraine,1.0
levonorgestrel,emergency contraception,0.1111111111111111
nifedipine,high blood pressure,0.5555555555555556
brexpiprazole,depression,1.0
estradiol,hypoestrogenism,0.4444444444444444
levonorgestrel,birth control,0.5555555555555556
lisinopril,high blood pressure,0.1111111111111111
clonazepam,anxiety,0.7777777777777778
gabapentin,restless legs syndrome,0.8888888888888888
liraglutide,obesity,1.0
gabapentin,pain,0.8888888888888888
diazepam,seizure prevention,0.7777777777777778
bendamustine,non-hodgkin's lymphoma,1.0
ropinirole,restless legs syndrome,0.7777777777777778
levonorgestrel,emergency contraception,1.0
levonorgestrel,birth control,0.7777777777777778
clonazepam,insomnia,0.0
hylan g-f 20,osteoarthritis,1.0
nitrofurantoin,urinary tract infection,1.0
mirtazapine,insomnia,0.4444444444444444
valacyclovir,cold sores,0.8888888888888888
oseltamivir,influenza,0.0
rivaroxaban,"deep vein thrombosis, recurrent event",0.0
estradiol,atrophic urethritis,0.3333333333333333
magnesium hydroxide,constipation,0.0
bisacodyl,constipation,0.4444444444444444
infliximab,behcet's disease,0.8888888888888888
baclofen,alcohol withdrawal,1.0
magnesium hydroxide,indigestion,0.4444444444444444
propofol,anesthesia,1.0
lacosamide,seizures,0.6666666666666666
desvenlafaxine,anxiety,0.6666666666666666
liraglutide,obesity,0.0
zonisamide,migraine prevention,1.0
estradiol,atrophic vaginitis,0.5555555555555556
sumatriptan,migraine,0.8888888888888888
lamotrigine,bipolar disorde,1.0
mirtazapine,depression,0.4444444444444444
dexlansoprazole,gerd,1.0
lamotrigine,bipolar disorde,0.8888888888888888
oseltamivir,influenza,1.0
zolmitriptan,migraine,0.8888888888888888
loratadine,allergic rhinitis,0.8888888888888888
ciprofloxacin,urinary tract infection,0.5555555555555556
bisacodyl,constipation,0.0
ondansetron,nausea/vomiting,0.7777777777777778
mirtazapine,insomnia,0.6666666666666666
sumatriptan,migraine,1.0
levonorgestrel,emergency contraception,1.0
eluxadoline,irritable bowel syndrome,1.0
desvenlafaxine,depression,0.0
adapalene,acne,0.8888888888888888
