Entity Group,Word,Score,Generic Name,Use Case
Activity,rest,0.70756996,cyclobenzaprine hydrochloride,adjunct to rest and physical therapy
Therapeutic_procedure,physical therapy,0.99427027,cyclobenzaprine hydrochloride,adjunct to rest and physical therapy
Medication,cyclizine hydro,0.984165,cyclizine hydrochloride,adults and children aged 6 years and over
Sex,children,0.5172528,cyclizine hydrochloride,adults and children aged 6 years and over
Age,aged 6 years and over,0.87916213,cyclizine hydrochloride,adults and children aged 6 years and over
Sign_symptom,anemia,0.99440163,cyanocobalamin,pernicious anemia
Biological_structure,crotamiton,0.999811,crotamiton,itching and skin irritation
Biological_structure,skin,0.99995434,crotamiton,itching and skin irritation
Sign_symptom,irritation,0.99994683,crotamiton,itching and skin irritation
Detailed_description,metastatic,0.99503255,crizotinib,patients with- metastatic non-small cell lung cancer
Detailed_description,small cell,0.9909202,crizotinib,patients with- metastatic non-small cell lung cancer
Biological_structure,lung,0.99900705,crizotinib,patients with- metastatic non-small cell lung cancer
Disease_disorder,cancer,0.97192615,crizotinib,patients with- metastatic non-small cell lung cancer
Date,3 months of age and older,0.9944547,crisaborole,pediatric patients 3 months of age and older
Detailed_description,covid vaccine,0.97663283,covid vaccine,corona virus
Disease_disorder,corona virus,0.84805745,covid vaccine,corona virus
Diagnostic_procedure,copper peptide +,0.7852497,copper peptide + procapil + niacinamide + biotin + l-arginine,substantial hair growth
Diagnostic_procedure,biotin,0.94931334,copper peptide + procapil + niacinamide + biotin + l-arginine,substantial hair growth
Diagnostic_procedure,l - arginine,0.79242647,copper peptide + procapil + niacinamide + biotin + l-arginine,substantial hair growth
Severity,substantial,0.99899524,copper peptide + procapil + niacinamide + biotin + l-arginine,substantial hair growth
Sign_symptom,hair growth,0.9998792,copper peptide + procapil + niacinamide + biotin + l-arginine,substantial hair growth
Medication,desloratadine,0.95533717,desloratadine,chronic idiopathic urticaria
Detailed_description,chronic,0.82887864,desloratadine,chronic idiopathic urticaria
Detailed_description,idiopathic,0.88160944,desloratadine,chronic idiopathic urticaria
Medication,fluomizin,0.98858434,dequalinium chloride,fluomizin
Medication,delaf,0.7979419,delafloxacin,only
Diagnostic_procedure,dehy,0.766719,dehydroepiandrosterone,lacking
Lab_value,lacking,0.99729806,dehydroepiandrosterone,lacking
Detailed_description,adult,0.99908006,degarelix acetate,adult male patients with advanced hormone-dependent prostate cancer
Sex,male,0.9651207,degarelix acetate,adult male patients with advanced hormone-dependent prostate cancer
Severity,advanced,0.94787765,degarelix acetate,adult male patients with advanced hormone-dependent prostate cancer
Detailed_description,hormone - dependent,0.9596788,degarelix acetate,adult male patients with advanced hormone-dependent prostate cancer
Disease_disorder,prostate cancer,0.9965997,degarelix acetate,adult male patients with advanced hormone-dependent prostate cancer
Severity,severe,0.9997546,deflazacort,"anaphylaxis, asthma, severe hypersensitivity reactions"
Sign_symptom,hypersensitivity reactions,0.9998315,deflazacort,"anaphylaxis, asthma, severe hypersensitivity reactions"
Medication,deferoxamine mesylate,0.99553555,deferoxamine mesylate,acute iron intoxication
Detailed_description,acute,0.99994075,deferoxamine mesylate,acute iron intoxication
Diagnostic_procedure,iron,0.928198,deferoxamine mesylate,acute iron intoxication
Disease_disorder,intoxication,0.7203401,deferoxamine mesylate,acute iron intoxication
Detailed_description,adult,0.8338797,deferasirox,adult and paediatric patients
Nonbiological_location,paediatric,0.48692194,deferasirox,adult and paediatric patients
Detailed_description,acute,0.9998349,daunorubicin,acute nonlymphocytic leukemia
Medication,dasatinib,0.9566483,dasatinib,philadelphia chromosome-positiveacute lymphoblastic leukemia
Detailed_description,chromosome,0.9999263,dasatinib,philadelphia chromosome-positiveacute lymphoblastic leukemia
Detailed_description,positiveacute,0.96605855,dasatinib,philadelphia chromosome-positiveacute lymphoblastic leukemia
Disease_disorder,lymphoblastic leukemia,0.9973739,dasatinib,philadelphia chromosome-positiveacute lymphoblastic leukemia
Detailed_description,over,0.9348171,darifenacin,overactive bladder
Biological_structure,bladder,0.9995783,darifenacin,overactive bladder
Medication,darbe,0.995975,darbepoetin alfa,including patients ondialysisand patients not on dialysis
Therapeutic_procedure,dialysis,0.9729,darbepoetin alfa,including patients ondialysisand patients not on dialysis
Medication,dapsone,0.38190427,dapsone,12 years of age and older
Date,12 years of age and older,0.8920608,dapsone,12 years of age and older
Sign_symptom,premature ejaculation,0.98061514,dapoxetine hydrochloride,indicated for the treatment of premature ejaculation
Medication,propanediol,0.99821573,dapagliflozin propanediol,withtype 2 diabetesmellitus
Disease_disorder,diabetesmellitus,0.98870957,dapagliflozin propanediol,withtype 2 diabetesmellitus
Medication,dantrolene,0.8852132,dantrolene sodium,tion
Diagnostic_procedure,sodium tion,0.89479655,dantrolene sodium,tion
Medication,danazo,0.8028281,danazol,endometriosis
Disease_disorder,endometriosis,0.99607015,danazol,endometriosis
Medication,dalteparin,0.991585,dalteparin sodium,extracorporeal circulation
Medication,sodium,0.5066491,dalteparin sodium,extracorporeal circulation
Diagnostic_procedure,extracorporeal circulation,0.996377,dalteparin sodium,extracorporeal circulation
Medication,dextromethorphan,0.9672663,dextromethorphan + pseudoephedrine + triprolidine,this preparation
Detailed_description,pseudoephedrine + trip,0.8281641,dextromethorphan + pseudoephedrine + triprolidine,this preparation
Coreference,this preparation,0.34895593,dextromethorphan + pseudoephedrine + triprolidine,this preparation
Diagnostic_procedure,dextrometh,0.6618362,dextromethorphan + phenylephrine + triprolidine,upper respiratory allergies
Sign_symptom,trip,0.94560134,dextromethorphan + phenylephrine + triprolidine,upper respiratory allergies
Sign_symptom,upper respiratory allergies,0.9489093,dextromethorphan + phenylephrine + triprolidine,upper respiratory allergies
Medication,dextran +,0.96450496,dextran + sodium chloride,moderate- to high-risk patients undergoing surgery
Medication,sodium chloride,0.925326,dextran + sodium chloride,moderate- to high-risk patients undergoing surgery
Severity,moderate,0.9993755,dextran + sodium chloride,moderate- to high-risk patients undergoing surgery
Severity,high,0.48080894,dextran + sodium chloride,moderate- to high-risk patients undergoing surgery
Severity,risk,0.334111,dextran + sodium chloride,moderate- to high-risk patients undergoing surgery
Therapeutic_procedure,surgery,0.99026614,dextran + sodium chloride,moderate- to high-risk patients undergoing surgery
Diagnostic_procedure,dextran + hypromellose,0.99809194,dextran + hypromellose,keratoconjunctivitis
Diagnostic_procedure,dextran +,0.944018,dextran + dextrose,thromboembolic disorders
Diagnostic_procedure,dextro,0.7885059,dextran + dextrose,thromboembolic disorders
Medication,dexpan,0.9864943,dexpanthenol,prevention and treatment of diaper rash in infants
Sign_symptom,diaper,0.97437996,dexpanthenol,prevention and treatment of diaper rash in infants
Sign_symptom,rash,0.9996723,dexpanthenol,prevention and treatment of diaper rash in infants
Subject,infants,0.9416058,dexpanthenol,prevention and treatment of diaper rash in infants
Medication,dexmedetomidine hydrochloride,0.97241974,dexmedetomidine hydrochloride,non-intubated patients
Therapeutic_procedure,intubated,0.7578276,dexmedetomidine hydrochloride,non-intubated patients
Detailed_description,erosive,0.9820748,dexlansoprazole,healing of erosive esophagitis
Sign_symptom,esophagitis,0.9970964,dexlansoprazole,healing of erosive esophagitis
Medication,dexketoprofen,0.99851066,dexketoprofen,amp
Medication,dexibuprofen,0.91095114,dexibuprofen,osteoarthritis
Disease_disorder,osteoarthritis,0.98473054,dexibuprofen,osteoarthritis
Medication,dexamethasone,0.8408658,dexamethasone + neomycin sulphate + polymyxin b sulphate,antimicrobial
Diagnostic_procedure,sulphate,0.9276719,dexamethasone + neomycin sulphate + polymyxin b sulphate,antimicrobial
Medication,poly,0.7314397,dexamethasone + neomycin sulphate + polymyxin b sulphate,antimicrobial
Diagnostic_procedure,sulphate,0.98685133,dexamethasone + neomycin sulphate + polymyxin b sulphate,antimicrobial
Diagnostic_procedure,antimic,0.4829455,dexamethasone + neomycin sulphate + polymyxin b sulphate,antimicrobial
Detailed_description,post,0.99518,dexamethasone + chloramphenicol,post-operative inflammation and any other ocular inflammation associated with infection
Detailed_description,operative,0.5211358,dexamethasone + chloramphenicol,post-operative inflammation and any other ocular inflammation associated with infection
Disease_disorder,inflammation,0.99719775,dexamethasone + chloramphenicol,post-operative inflammation and any other ocular inflammation associated with infection
Disease_disorder,inflammation,0.5449796,dexamethasone + chloramphenicol,post-operative inflammation and any other ocular inflammation associated with infection
Disease_disorder,infection,0.9998379,dexamethasone + chloramphenicol,post-operative inflammation and any other ocular inflammation associated with infection
Medication,dexamethasone,0.99668324,dexamethasone (ophthalmic),dexamethasone phosphate
Medication,dexamethasone,0.9981041,dexamethasone (ophthalmic),dexamethasone phosphate
Diagnostic_procedure,phosphate,0.75172526,dexamethasone (ophthalmic),dexamethasone phosphate
Medication,dexamethasone,0.9827455,dexamethasone,selected cases may require low-dose maintenance therapy
Detailed_description,low - dose,0.9797062,dexamethasone,selected cases may require low-dose maintenance therapy
Therapeutic_procedure,maintenance therapy,0.75904703,dexamethasone,selected cases may require low-dose maintenance therapy
Detailed_description,adult,0.98395306,desvenlafaxine,adult outpatients
Medication,corticosteroid,0.997743,desoximetasone,corticosteroid
Severity,mild,0.99976677,desonide,mild to moderate atopic dermatitis
Severity,moderate,0.99829596,desonide,mild to moderate atopic dermatitis
Detailed_description,atop,0.99994266,desonide,mild to moderate atopic dermatitis
Disease_disorder,dermatitis,0.9941651,desonide,mild to moderate atopic dermatitis
Sex,women,0.9949645,desogestrel,alternative for women who have a weak tolerance levels for the estrogen hormones
Sign_symptom,weak,0.63513607,desogestrel,alternative for women who have a weak tolerance levels for the estrogen hormones
Lab_value,tolerance,0.50043154,desogestrel,alternative for women who have a weak tolerance levels for the estrogen hormones
Diagnostic_procedure,hormones,0.98060846,desogestrel,alternative for women who have a weak tolerance levels for the estrogen hormones
Medication,desmopressin,0.8825774,desmopressin acetate,primary nocturnal enuresis nocturia and central diabetes insipidus
Medication,acetate,0.9993925,desmopressin acetate,primary nocturnal enuresis nocturia and central diabetes insipidus
Detailed_description,primary,0.99994516,desmopressin acetate,primary nocturnal enuresis nocturia and central diabetes insipidus
Detailed_description,nocturnal,0.99994254,desmopressin acetate,primary nocturnal enuresis nocturia and central diabetes insipidus
Detailed_description,central,0.9492629,desmopressin acetate,primary nocturnal enuresis nocturia and central diabetes insipidus
Disease_disorder,diabetes insipidus,0.9827143,desmopressin acetate,primary nocturnal enuresis nocturia and central diabetes insipidus
Sign_symptom,inflammation,0.9999441,difluprednate,inflammation and pain associated with ocular surgery
Sign_symptom,pain,0.9999629,difluprednate,inflammation and pain associated with ocular surgery
Coreference,surgery,0.948262,difluprednate,inflammation and pain associated with ocular surgery
Medication,diacetate,0.81610876,diflorasone diacetate,corticosteroid-responsive dermatoses
Therapeutic_procedure,dermat,0.34440905,diflorasone diacetate,corticosteroid-responsive dermatoses
Medication,diet,0.9997993,diethylcarbamazine citrate,"filariasis, lymphatic filariasis"
Disease_disorder,lympha,0.7439632,diethylcarbamazine citrate,"filariasis, lymphatic filariasis"
Disease_disorder,filariasis,0.98859054,diethylcarbamazine citrate,"filariasis, lymphatic filariasis"
Medication,dienogest,0.8941528,dienogest + estradiol valerate,progestin
