usp_category,usp_class,usp_drug,drug_example
Respiratory Tract/Pulmonary Agents,Antileukotrienes,montelukast,montelukast
Respiratory Tract/Pulmonary Agents,Antileukotrienes,montelukast,montelukast sodium
Respiratory Tract/Pulmonary Agents,Antileukotrienes,zafirlukast,zafirlukast
Respiratory Tract/Pulmonary Agents,Antileukotrienes,zileuton,zileuton
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",aclidinium,aclidinium bromide
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",ipratropium,ipratropium bromide
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",tiotropium,tiotropium bromide hydrate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",albuterol,albuterol
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",albuterol,albuterol sulfate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",arformoterol,arformoterol
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",arformoterol,arformoterol tartrate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,ephedrine
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,ephedrine hydrochloride
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,ephedrine sulfate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,epinephrine
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,epinephrine hydrochloride
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,epinephrine bitartrate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,formoterol
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,formoterol fumarate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,formoterol fumarate hydrate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",indacaterol,indacaterol
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",indacaterol,indacaterol maleate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,levalbuterol hydrochloride
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,levalbuterol sulfate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,levalbuterol tartrate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,orciprenaline
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,metaproterenol polistirex
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,metaproterenol sulfate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",salmeterol,salmeterol
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",salmeterol,salmeterol xinafoate
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",terbutaline,terbutaline
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",terbutaline,terbutaline sulfate
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,ivacaftor,ivacaftor
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,tobramycin dry-powder inhaler,tobramycin
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,tobramycin dry-powder inhaler,tobramycin sulfate
Respiratory Tract/Pulmonary Agents,Mast Cell Stabilizers,cromolyn,cromolyn sodium
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",aminophylline,aminophylline
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",aminophylline,aminophylline hydrate
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",dyphylline,dyphylline
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,theophylline
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,theophylline sodium acetate
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,theophylline
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,theophylline sodium glycinate
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,diisobutylaminobenzoyloxypropyl theophylline
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",roflumilast,roflumilast
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,ambrisentan,ambrisentan
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,bosentan,bosentan
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,bosentan,bosentan
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,macitentan,macitentan
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,sildenafil,sildenafil
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,sildenafil,sildenafil citrate
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,tadalafil,tadalafil
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,epoprostenol,epoprostenol
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,epoprostenol,epoprostenol sodium
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,iloprost,iloprost
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,iloprost,iloprost tromethamine
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,treprostinil,treprostinil
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,treprostinil,treprostinil monosodium salt
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,riociguat,riociguat
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",acetylcysteine,acetylcysteine
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",acetylcysteine,acetylcysteine sodium salt
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",budesonide/formoterol fumarate,budesonide - formoterol fumarate dihydrate mixt
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",fluticasone furoate/vilanterol trifenatate,fluticasone furoate - vilanterol trifenatate mixt
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",fluticasone propionate/salmeterol,salmeterol xinafoate - fluticasone propionate mixt
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,tetryzoline
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,tetrahydrozoline nitrate
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,tetrahydrozoline hydrochloride
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,flurazepam
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,flurazepam hydrochloride
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,flurazepam hydrochloride
Sleep Disorder Agents,GABA Receptor Modulators,temazepam,temazepam
Sleep Disorder Agents,GABA Receptor Modulators,eszopiclone,eszopiclone
Sleep Disorder Agents,GABA Receptor Modulators,zaleplon,zaleplon
Sleep Disorder Agents,GABA Receptor Modulators,zolpidem,zolpidem
Sleep Disorder Agents,GABA Receptor Modulators,zolpidem,zolpidem tartrate
Sleep Disorder Agents,"Sleep Disorders, Other",armodafinil,armodafinil
Sleep Disorder Agents,"Sleep Disorders, Other",doxepin,doxepin
Sleep Disorder Agents,"Sleep Disorders, Other",doxepin,doxepin hydrochloride
Sleep Disorder Agents,"Sleep Disorders, Other",modafinil,modafinil
Sleep Disorder Agents,"Sleep Disorders, Other",ramelteon,ramelteon
Sleep Disorder Agents,"Sleep Disorders, Other",sodium oxybate,sodium oxybate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,deferasirox,deferasirox
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,deferiprone,deferiprone
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,penicillamine,penicillamine
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,penicillamine,penicillamine hydrochloride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,sodium polystyrene sulfonate,sodium polystyrene sulfonate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,succimer,succimer
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,tolvaptan,tolvaptan
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,trientine,trientine hydrochloride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,ammonium chloride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,ammonium carbonate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,ammonium phosphate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,ammonium sulfate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,carglumic acid,carglumic acid
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,chromic chloride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,chromic chloride cr 51
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,chromic phosphate cr 51
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,chromic phosphate p 32
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,sodium fluoride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,silver diammine fluoride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,sodium fluoride f 18
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,stannous fluoride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium aluminometasilicate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium aluminum silicate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium l-aspartate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium carbonate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium chloride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium citrate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium gluconate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium hydroxide
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium oxide
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium phosphate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium salicylate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium silicate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium sulfate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium stearate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium trisilicate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,manganese chloride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,manganese gluconate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,manganese sulfate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium acetate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium bicarbonate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium carbonate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium chloride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium citrate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium gluconate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,"potassium phosphate, monobasic"
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,"potassium phosphate, dibasic"
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium metaphosphate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium citrate and sodium citrate,potassium citrate - sodium citrate hydrate mixt
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,selenium,selenium sulfide
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,sodium acetate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,sodium bicarbonate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,dried sodium carbonate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,sodium carbonate hydrate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,sodium chloride
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,isotonic sodium chloride solution
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,sodium lactate
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,sodium ferric gluconate complex
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,"sodium phosphate, monobasic"
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,"sodium phosphate, dibasic"
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,dibasic sodium phosphate hydrate
